Trip ID,User ID,Destination,Departure Date,Return Date,Travel Type,Transportation Mode,Hotel Rating,Total Cost ($),Customer_Satisfaction,Satisfaction_level,Departure Month,Trip_Duration
TRIP07743,USER2078,London,2025-02-06,2025-03-17,Beach,Cruise,5,3522.07,10.0,High,February,39
TRIP00685,USER2133,Barcelona,2024-04-01,2024-06-24,Beach,Car,3,2264.63,7.0,Medium,April,84
TRIP08238,USER8340,Barcelona,2024-04-17,2024-10-15,Leisure,Cruise,1,4118.41,9.0,High,April,181
TRIP08144,USER6885,Tokyo,2024-07-16,2024-10-16,Family,Train,3,1318.24,4.0,Low,July,92
TRIP00151,USER6867,New York,2024-04-09,2024-05-13,Cultural,Bus,5,4426.74,1.0,Low,April,34
TRIP05513,USER6180,New York,2024-05-24,2025-02-12,Beach,Car,2,904.77,7.0,Medium,May,264
TRIP11200,USER8505,London,2025-01-17,2025-03-16,Beach,Bus,4,1117.71,8.0,High,January,58
TRIP03440,USER9407,Paris,2024-04-06,2024-10-06,Leisure,Train,5,2142.84,7.0,Medium,April,183
TRIP14821,USER8403,New York,2024-06-07,2025-02-23,Leisure,Bus,1,547.13,5.0,Medium,June,261
TRIP19738,USER9553,Rome,2024-10-02,2025-03-08,Leisure,Car,2,1931.63,9.0,High,October,157
TRIP18051,USER3236,Barcelona,2024-08-08,2025-03-04,Beach,Bus,2,3343.93,6.0,Medium,August,208
TRIP10531,USER9084,Istanbul,2024-10-18,2025-02-25,Leisure,Cruise,5,1162.77,7.0,Medium,October,130
TRIP19717,USER2598,New York,2024-07-16,2024-07-17,Family,Car,1,1473.92,2.0,Low,July,1
TRIP15443,USER7340,Bangkok,2024-08-14,2024-10-05,Leisure,Car,3,4777.44,8.0,High,August,52
TRIP11244,USER6867,London,2024-08-30,2024-12-04,Leisure,Bus,5,2651.14,1.0,Low,August,96
TRIP06956,USER2204,Barcelona,2024-04-13,2024-06-09,Adventure,Car,5,1298.09,4.0,Low,April,57
TRIP05983,USER8286,Istanbul,2024-05-08,2024-08-09,Leisure,Cruise,2,3431.38,5.0,Medium,May,93
TRIP02682,USER8448,Tokyo,2024-07-23,2025-04-08,Cultural,Bus,2,2852.74,7.0,Medium,July,259
TRIP17556,USER3862,Sydney,2024-07-13,2024-12-21,Leisure,Flight,2,3353.38,1.0,Low,July,161
TRIP18063,USER7192,Istanbul,2025-01-16,2025-02-16,Beach,Train,2,1199.6,10.0,High,January,31
TRIP13750,USER2392,Istanbul,2025-03-01,2025-04-15,Beach,Train,5,1806.69,7.0,Medium,March,45
TRIP03822,USER6542,Istanbul,2024-07-08,2025-01-13,Leisure,Flight,3,966.23,1.0,Low,July,189
TRIP16800,USER4252,Bangkok,2025-02-14,2025-03-30,Adventure,Train,4,1022.35,5.0,Medium,February,44
TRIP01287,USER3760,Bangkok,2024-07-25,2025-03-24,Business,Flight,2,3292.01,8.0,High,July,242
TRIP16186,USER3105,Barcelona,2024-08-10,2025-04-15,Beach,Train,2,3145.93,7.0,Medium,August,248
TRIP13871,USER5735,Tokyo,2024-12-01,2025-04-12,Cultural,Flight,1,1379.78,9.0,High,December,132
TRIP16235,USER1945,Tokyo,2024-04-06,2025-01-27,Cultural,Flight,3,2678.33,5.0,Medium,April,296
TRIP17127,USER5621,Sydney,2024-05-23,2024-11-16,Beach,Car,1,2589.6,9.0,High,May,177
TRIP00117,USER7566,Dubai,2024-08-04,2024-09-14,Cultural,Bus,5,2241.6,2.0,Low,August,41
TRIP14943,USER4235,Tokyo,2024-11-13,2025-04-03,Business,Cruise,2,3813.44,7.0,Medium,November,141
TRIP14054,USER1288,Istanbul,2024-05-30,2025-03-06,Adventure,Flight,1,3603.31,9.0,High,May,280
TRIP11435,USER8497,Barcelona,2024-10-10,2025-03-09,Adventure,Train,5,2489.03,10.0,High,October,150
TRIP11610,USER6993,Tokyo,2025-03-05,2025-03-10,Family,Train,3,4243.92,3.0,Low,March,5
TRIP01123,USER8870,Barcelona,2024-06-14,2025-03-07,Family,Car,1,3760.26,1.0,Low,June,266
TRIP09900,USER5295,Paris,2024-04-06,2024-07-21,Business,Train,3,909.43,10.0,High,April,106
TRIP09406,USER7474,Bangkok,2025-02-16,2025-02-16,Beach,Car,4,1557.39,8.0,High,February,0
TRIP16803,USER4301,Dubai,2024-10-10,2024-12-25,Leisure,Bus,3,515.59,6.0,Medium,October,76
TRIP15176,USER6108,Tokyo,2025-03-09,2025-04-02,Leisure,Flight,1,4127.12,5.0,Medium,March,24
TRIP10600,USER2681,Bangkok,2024-06-03,2024-10-08,Adventure,Cruise,3,584.34,3.0,Low,June,127
TRIP03685,USER6617,Dubai,2025-02-25,2025-03-04,Family,Train,2,1379.62,4.0,Low,February,7
TRIP13803,USER7034,Dubai,2024-10-22,2025-03-17,Adventure,Train,2,2084.24,4.0,Low,October,146
TRIP01266,USER1071,Barcelona,2024-09-17,2025-01-10,Business,Train,4,2046.92,4.0,Low,September,115
TRIP03718,USER2304,Tokyo,2024-08-16,2025-04-02,Family,Bus,1,4700.48,8.0,High,August,229
TRIP10612,USER7105,Sydney,2025-01-23,2025-03-30,Beach,Flight,4,3076.57,2.0,Low,January,66
TRIP15167,USER6886,Tokyo,2024-08-04,2024-10-03,Business,Cruise,5,4301.28,4.0,Low,August,60
TRIP18989,USER6283,Barcelona,2024-10-31,2025-02-09,Adventure,Car,2,555.03,6.0,Medium,October,101
TRIP16117,USER8399,Paris,2024-09-28,2024-10-14,Family,Bus,4,4921.09,7.0,Medium,September,16
TRIP02501,USER7607,Rome,2024-03-25,2024-07-22,Beach,Bus,3,1001.69,3.0,Low,March,119
TRIP17710,USER4082,Bangkok,2024-09-02,2024-10-19,Leisure,Car,2,971.22,8.0,High,September,47
TRIP07456,USER8969,Tokyo,2024-09-26,2024-12-13,Cultural,Bus,2,2823.03,5.0,Medium,September,78
TRIP10045,USER9613,Tokyo,2024-07-15,2025-01-13,Business,Bus,1,3221.39,1.0,Low,July,182
TRIP17407,USER3268,Tokyo,2024-06-08,2025-04-13,Adventure,Train,1,932.05,5.0,Medium,June,309
TRIP00833,USER5094,Rome,2024-12-23,2025-03-27,Adventure,Cruise,2,3089.63,3.0,Low,December,94
TRIP06912,USER6496,New York,2024-07-04,2024-10-11,Cultural,Bus,5,4838.05,6.0,Medium,July,99
TRIP01615,USER7322,Dubai,2025-03-13,2025-04-13,Adventure,Train,1,4565.56,10.0,High,March,31
TRIP11012,USER2674,Istanbul,2024-05-31,2025-01-12,Leisure,Cruise,2,3991.76,10.0,High,May,226
TRIP03085,USER1907,Dubai,2025-01-09,2025-02-09,Family,Car,1,1417.03,8.0,High,January,31
TRIP14614,USER9111,Paris,2024-11-25,2025-01-17,Beach,Bus,4,3361.33,3.0,Low,November,53
TRIP10713,USER9470,Sydney,2024-06-12,2025-01-18,Beach,Car,4,3881.66,1.0,Low,June,220
TRIP12214,USER3214,Dubai,2024-10-30,2025-01-02,Cultural,Train,5,4214.91,5.0,Medium,October,64
TRIP17456,USER5133,Istanbul,2024-05-25,2025-03-12,Family,Car,2,3175.95,2.0,Low,May,291
TRIP10280,USER5611,Sydney,2024-07-16,2025-01-17,Beach,Bus,1,4547.77,3.0,Low,July,185
TRIP18954,USER2451,London,2024-08-06,2024-12-17,Leisure,Car,3,1775.16,4.0,Low,August,133
TRIP13963,USER6601,New York,2025-03-03,2025-04-09,Cultural,Flight,5,2970.12,8.0,High,March,37
TRIP17877,USER7471,Rome,2024-12-27,2025-03-06,Business,Flight,4,1477.12,7.0,Medium,December,69
TRIP13851,USER3502,Paris,2024-05-30,2024-06-22,Leisure,Car,2,2081.0,6.0,Medium,May,23
TRIP16956,USER6561,Paris,2025-02-17,2025-03-16,Family,Cruise,4,2268.27,9.0,High,February,27
TRIP01935,USER5582,Istanbul,2024-11-04,2025-02-18,Beach,Cruise,4,2499.44,1.0,Low,November,106
TRIP12376,USER3259,Rome,2024-11-30,2025-01-23,Family,Train,5,2159.99,4.0,Low,November,54
TRIP10515,USER8863,New York,2024-08-20,2024-10-03,Cultural,Cruise,1,2403.38,1.0,Low,August,44
TRIP18966,USER1859,Paris,2024-04-05,2024-04-18,Family,Car,4,4564.05,9.0,High,April,13
TRIP12127,USER1071,New York,2025-01-31,2025-03-02,Cultural,Train,5,2005.77,9.0,High,January,30
TRIP07344,USER4194,London,2024-11-22,2024-11-25,Adventure,Cruise,5,829.85,6.0,Medium,November,3
TRIP18106,USER6881,Tokyo,2024-06-24,2024-11-23,Business,Train,3,4633.72,3.0,Low,June,152
TRIP03885,USER6677,Sydney,2024-07-23,2024-12-01,Adventure,Train,2,3534.0,3.0,Low,July,131
TRIP03973,USER8484,Istanbul,2024-06-29,2024-12-24,Business,Train,5,2377.75,4.0,Low,June,178
TRIP14960,USER8697,New York,2024-04-27,2025-03-04,Beach,Train,5,676.71,9.0,High,April,311
TRIP14915,USER2454,London,2024-12-07,2025-01-19,Adventure,Flight,1,4410.89,9.0,High,December,43
TRIP18224,USER9187,Dubai,2024-08-15,2025-01-21,Leisure,Car,2,3176.12,7.0,Medium,August,159
TRIP07635,USER1456,Tokyo,2024-04-30,2024-07-05,Family,Car,1,1683.11,5.0,Medium,April,66
TRIP17633,USER3960,Sydney,2025-01-13,2025-02-14,Business,Train,5,1927.85,1.0,Low,January,32
TRIP19789,USER4284,Tokyo,2024-03-24,2024-08-01,Cultural,Flight,1,4045.15,9.0,High,March,130
TRIP12983,USER3201,Tokyo,2024-05-23,2025-03-12,Cultural,Flight,1,4863.83,2.0,Low,May,293
TRIP03639,USER3869,Paris,2025-02-17,2025-02-21,Adventure,Car,3,2581.51,3.0,Low,February,4
TRIP12883,USER6297,New York,2025-01-11,2025-01-23,Beach,Car,5,2808.25,6.0,Medium,January,12
TRIP01331,USER1739,Barcelona,2024-08-22,2025-01-13,Leisure,Cruise,2,784.41,1.0,Low,August,144
TRIP12638,USER2986,Paris,2024-10-18,2025-01-26,Business,Train,4,1859.95,10.0,High,October,100
TRIP09482,USER7017,Tokyo,2024-04-16,2024-09-07,Beach,Cruise,2,2517.14,3.0,Low,April,144
TRIP11812,USER8791,Bangkok,2024-12-16,2024-12-19,Cultural,Train,3,2628.27,2.0,Low,December,3
TRIP00169,USER9096,Bangkok,2024-05-18,2025-03-06,Leisure,Bus,3,2800.08,3.0,Low,May,292
TRIP06190,USER8583,London,2024-12-10,2024-12-29,Leisure,Cruise,1,603.4,2.0,Low,December,19
TRIP14180,USER3485,Istanbul,2025-01-08,2025-03-02,Family,Train,1,3744.33,7.0,Medium,January,53
TRIP12052,USER2085,London,2025-01-24,2025-02-28,Cultural,Bus,1,4723.75,3.0,Low,January,35
TRIP11434,USER8691,Sydney,2024-04-18,2025-01-22,Cultural,Bus,4,4909.05,2.0,Low,April,279
TRIP12666,USER1384,Barcelona,2024-09-05,2024-12-27,Adventure,Flight,4,2989.55,7.0,Medium,September,113
TRIP00401,USER8941,Paris,2024-11-25,2025-02-25,Business,Car,1,4343.16,6.0,Medium,November,92
TRIP05819,USER2911,London,2024-10-10,2024-12-10,Family,Flight,1,2902.72,7.0,Medium,October,61
TRIP07512,USER2304,Dubai,2024-04-09,2025-01-13,Adventure,Train,4,4885.67,1.0,Low,April,279
TRIP00150,USER7869,Dubai,2025-02-15,2025-03-26,Business,Cruise,5,2517.14,1.0,Low,February,39
TRIP03096,USER4894,Paris,2024-09-13,2025-04-13,Leisure,Cruise,2,735.43,8.0,High,September,212
TRIP06878,USER4367,Tokyo,2024-06-24,2024-12-27,Leisure,Bus,4,3581.26,6.0,Medium,June,186
TRIP095,USER4430,Barcelona,2024-08-15,2024-11-08,Cultural,Train,1,3670.96,3.0,Low,August,85
TRIP18938,USER9970,Sydney,2025-02-22,2025-03-23,Cultural,Car,5,2486.38,3.0,Low,February,29
TRIP14029,USER8774,Dubai,2024-07-23,2025-04-01,Family,Car,5,3993.71,2.0,Low,July,252
TRIP11087,USER3511,Paris,2024-10-14,2024-11-07,Family,Flight,4,1523.3,10.0,High,October,24
TRIP14630,USER7657,New York,2024-11-20,2025-03-15,Adventure,Car,3,1125.34,8.0,High,November,115
TRIP12021,USER2653,Istanbul,2024-06-13,2024-07-21,Cultural,Car,4,809.97,10.0,High,June,38
TRIP12705,USER2523,Tokyo,2024-05-07,2025-01-28,Business,Bus,1,3124.37,8.0,High,May,266
TRIP01509,USER9491,Tokyo,2025-03-15,2025-04-02,Beach,Bus,2,2302.44,8.0,High,March,18
TRIP15758,USER4178,Rome,2024-11-04,2025-02-07,Business,Car,4,1318.65,7.0,Medium,November,95
TRIP19216,USER9031,Rome,2024-05-28,2025-03-08,Beach,Cruise,2,3990.76,10.0,High,May,284
TRIP06649,USER8565,Bangkok,2024-09-21,2025-01-22,Beach,Cruise,4,766.55,6.0,Medium,September,123
TRIP12101,USER9778,Rome,2024-12-22,2025-02-13,Leisure,Flight,3,2226.67,8.0,High,December,53
TRIP07608,USER5509,Dubai,2024-09-26,2024-10-01,Beach,Bus,4,3556.85,7.0,Medium,September,5
TRIP08380,USER3807,Dubai,2025-01-04,2025-02-16,Beach,Bus,5,3160.9,2.0,Low,January,43
TRIP17793,USER7937,Bangkok,2024-05-14,2024-10-01,Family,Cruise,1,2803.34,4.0,Low,May,140
TRIP18607,USER6734,London,2024-03-17,2025-01-31,Adventure,Train,5,1694.37,2.0,Low,March,320
TRIP03780,USER4929,London,2024-09-20,2025-02-25,Family,Train,2,1231.04,2.0,Low,September,158
TRIP12130,USER4648,Tokyo,2025-01-08,2025-01-09,Leisure,Car,4,575.59,3.0,Low,January,1
TRIP04590,USER5769,Istanbul,2024-05-11,2024-07-28,Beach,Flight,2,4274.54,9.0,High,May,78
TRIP09088,USER1696,London,2024-10-30,2024-10-30,Beach,Train,2,2800.12,7.0,Medium,October,0
TRIP14719,USER2784,Dubai,2024-11-02,2024-12-06,Cultural,Cruise,2,773.45,8.0,High,November,34
TRIP19537,USER1474,Sydney,2024-11-19,2025-01-29,Business,Cruise,5,1100.85,6.0,Medium,November,71
TRIP01943,USER4392,New York,2024-08-07,2024-10-09,Cultural,Flight,3,4897.72,1.0,Low,August,63
TRIP08710,USER4396,Tokyo,2024-09-29,2025-02-21,Business,Car,4,4580.18,3.0,Low,September,145
TRIP12597,USER3527,Bangkok,2024-08-24,2025-02-10,Business,Car,4,3790.48,5.0,Medium,August,170
TRIP19465,USER4656,Sydney,2024-12-15,2025-03-07,Beach,Bus,4,2746.92,3.0,Low,December,82
TRIP01982,USER2250,Tokyo,2024-05-28,2025-01-31,Business,Flight,4,1831.7,9.0,High,May,248
TRIP09921,USER7174,Paris,2024-12-05,2025-01-02,Leisure,Bus,4,770.19,1.0,Low,December,28
TRIP17175,USER1209,Bangkok,2024-12-10,2024-12-17,Leisure,Cruise,3,4275.46,3.0,Low,December,7
TRIP01647,USER7234,London,2024-07-13,2025-03-18,Leisure,Cruise,1,4670.15,6.0,Medium,July,248
TRIP17523,USER2909,Sydney,2024-05-17,2024-07-27,Cultural,Car,4,4309.14,3.0,Low,May,71
TRIP08901,USER2037,New York,2024-05-02,2025-03-07,Adventure,Car,5,4143.66,5.0,Medium,May,309
TRIP15625,USER4828,London,2024-04-14,2024-10-09,Adventure,Car,4,3926.65,8.0,High,April,178
TRIP18341,USER9499,London,2024-03-28,2024-12-19,Adventure,Bus,2,3387.97,7.0,Medium,March,266
TRIP09239,USER6147,Tokyo,2024-12-21,2025-01-09,Family,Flight,2,4465.03,1.0,Low,December,19
TRIP15748,USER1605,London,2024-07-27,2024-10-23,Beach,Car,5,1821.11,6.0,Medium,July,88
TRIP12529,USER2082,New York,2025-02-16,2025-02-21,Business,Train,5,1426.45,6.0,Medium,February,5
TRIP09797,USER7907,Istanbul,2024-10-12,2025-04-12,Family,Train,5,2094.28,8.0,High,October,182
TRIP01492,USER9937,Istanbul,2024-06-08,2024-07-11,Family,Flight,5,3606.56,5.0,Medium,June,33
TRIP11385,USER3221,Paris,2024-05-07,2024-12-08,Leisure,Bus,4,3855.69,6.0,Medium,May,215
TRIP07096,USER9639,New York,2024-09-15,2024-12-04,Beach,Train,1,3383.96,4.0,Low,September,80
TRIP01511,USER7600,Barcelona,2024-12-19,2025-01-13,Family,Train,5,3966.55,7.0,Medium,December,25
TRIP09639,USER4185,Paris,2024-04-29,2024-11-15,Adventure,Bus,5,577.67,1.0,Low,April,200
TRIP06220,USER8632,Tokyo,2024-05-19,2025-02-28,Family,Bus,5,4391.83,2.0,Low,May,285
TRIP09655,USER1693,London,2024-03-22,2024-04-25,Family,Car,2,3269.21,5.0,Medium,March,34
TRIP05617,USER5212,Tokyo,2024-12-14,2025-04-07,Adventure,Flight,3,4796.06,4.0,Low,December,114
TRIP09157,USER5813,Rome,2024-09-09,2025-02-27,Adventure,Flight,3,1594.95,7.0,Medium,September,171
TRIP08713,USER5167,Tokyo,2024-04-06,2025-01-04,Family,Train,1,703.23,6.0,Medium,April,273
TRIP06763,USER2632,London,2024-06-03,2024-08-05,Beach,Car,2,928.87,3.0,Low,June,63
TRIP14488,USER9662,Sydney,2025-01-15,2025-03-14,Beach,Car,1,3894.32,6.0,Medium,January,58
TRIP13053,USER4742,Sydney,2025-03-08,2025-03-18,Leisure,Train,2,1134.08,2.0,Low,March,10
TRIP02709,USER2965,Rome,2024-05-17,2024-07-23,Family,Cruise,2,1533.67,2.0,Low,May,67
TRIP01728,USER7910,Istanbul,2024-11-27,2024-11-30,Leisure,Flight,3,1217.49,8.0,High,November,3
TRIP11625,USER4687,Tokyo,2024-06-03,2024-12-16,Business,Flight,3,4144.96,2.0,Low,June,196
TRIP06552,USER1093,Paris,2024-10-29,2025-01-20,Beach,Train,3,815.53,10.0,High,October,83
TRIP14947,USER3776,Istanbul,2024-08-22,2025-03-12,Adventure,Cruise,4,2862.71,10.0,High,August,202
TRIP08327,USER7339,Rome,2024-11-08,2024-12-21,Leisure,Bus,3,2963.96,4.0,Low,November,43
TRIP08953,USER1311,Sydney,2025-03-08,2025-04-14,Cultural,Train,4,1278.12,8.0,High,March,37
TRIP03889,USER3079,Tokyo,2024-07-08,2024-10-07,Business,Flight,3,1074.38,5.0,Medium,July,91
TRIP13227,USER6181,Dubai,2024-04-16,2024-09-18,Leisure,Car,4,3713.54,5.0,Medium,April,155
TRIP04150,USER5593,Dubai,2024-11-30,2025-02-13,Adventure,Flight,4,506.45,4.0,Low,November,75
TRIP07985,USER1296,Tokyo,2024-10-13,2025-04-12,Beach,Flight,2,2651.62,9.0,High,October,181
TRIP14739,USER7423,London,2025-01-04,2025-02-18,Beach,Bus,4,3184.41,10.0,High,January,45
TRIP02738,USER3149,Rome,2024-12-10,2025-03-29,Beach,Train,1,3549.75,3.0,Low,December,109
TRIP11256,USER7991,Bangkok,2024-06-08,2025-02-28,Cultural,Train,4,620.49,8.0,High,June,265
TRIP00317,USER2704,New York,2024-11-22,2024-12-28,Family,Bus,3,1624.74,8.0,High,November,36
TRIP06753,USER9022,Paris,2024-05-23,2024-06-06,Cultural,Car,3,1631.03,6.0,Medium,May,14
TRIP18583,USER4241,Tokyo,2024-05-13,2024-05-26,Business,Bus,1,4784.46,3.0,Low,May,13
TRIP11539,USER9384,Paris,2024-09-18,2025-04-12,Leisure,Car,1,4895.69,2.0,Low,September,206
TRIP08554,USER5405,Barcelona,2024-05-14,2025-04-04,Cultural,Car,1,3053.27,3.0,Low,May,325
TRIP04619,USER1497,Rome,2024-11-11,2024-11-30,Beach,Car,3,4778.87,6.0,Medium,November,19
TRIP06691,USER4472,Paris,2024-08-16,2025-02-14,Adventure,Cruise,4,4165.11,6.0,Medium,August,182
TRIP02842,USER3709,Tokyo,2024-10-05,2024-12-09,Beach,Train,5,2514.09,4.0,Low,October,65
TRIP17967,USER3423,New York,2024-08-21,2025-03-22,Cultural,Train,5,2103.44,8.0,High,August,213
TRIP00956,USER5525,Rome,2024-08-31,2025-01-19,Family,Bus,2,1653.08,8.0,High,August,141
TRIP18753,USER5978,Bangkok,2024-06-21,2024-07-11,Cultural,Bus,5,798.74,3.0,Low,June,20
TRIP10447,USER5463,New York,2025-02-18,2025-03-07,Leisure,Car,3,3802.53,4.0,Low,February,17
TRIP04538,USER4899,Rome,2025-03-05,2025-03-18,Business,Bus,4,2083.16,3.0,Low,March,13
TRIP031,USER2893,Istanbul,2024-12-10,2024-12-18,Leisure,Car,4,2974.18,8.0,High,December,8
TRIP11591,USER4077,Barcelona,2024-04-14,2025-04-01,Family,Train,4,4908.22,4.0,Low,April,352
TRIP01652,USER2953,Dubai,2024-05-17,2025-01-01,Cultural,Car,3,2034.5,3.0,Low,May,229
TRIP17042,USER7981,Tokyo,2024-09-18,2024-11-06,Cultural,Car,4,3333.72,2.0,Low,September,49
TRIP07724,USER2118,New York,2024-10-03,2025-02-22,Adventure,Car,3,4181.46,4.0,Low,October,142
TRIP09935,USER8754,Bangkok,2024-12-25,2025-03-31,Business,Car,5,4718.2,3.0,Low,December,96
TRIP12001,USER5269,Rome,2024-04-07,2024-04-23,Business,Flight,1,2702.01,3.0,Low,April,16
TRIP15560,USER1284,Istanbul,2024-10-07,2025-03-05,Business,Cruise,1,4330.94,7.0,Medium,October,149
TRIP06953,USER6417,Sydney,2024-05-27,2024-11-09,Cultural,Flight,3,1384.44,5.0,Medium,May,166
TRIP05872,USER1578,Istanbul,2025-02-04,2025-02-09,Family,Car,3,1045.97,5.0,Medium,February,5
TRIP06140,USER1952,Rome,2024-11-29,2025-01-13,Beach,Cruise,2,4250.16,10.0,High,November,45
TRIP01980,USER1370,Bangkok,2025-03-03,2025-04-11,Leisure,Cruise,5,836.31,9.0,High,March,39
TRIP17388,USER7510,Barcelona,2024-12-28,2025-03-14,Beach,Car,4,1581.34,9.0,High,December,76
TRIP01597,USER9889,Dubai,2025-02-13,2025-03-25,Business,Train,3,4811.75,5.0,Medium,February,40
TRIP02040,USER8408,New York,2024-12-25,2025-03-11,Family,Cruise,5,903.98,4.0,Low,December,76
TRIP11538,USER1808,London,2024-10-02,2024-11-01,Business,Car,1,2904.54,6.0,Medium,October,30
TRIP19021,USER8936,Istanbul,2025-02-28,2025-03-21,Business,Cruise,2,1805.42,10.0,High,February,21
TRIP13733,USER6327,New York,2024-09-05,2025-02-02,Family,Bus,2,4968.03,6.0,Medium,September,150
TRIP08536,USER8668,Bangkok,2024-06-04,2024-07-22,Cultural,Bus,5,2442.57,1.0,Low,June,48
TRIP05278,USER1237,Tokyo,2024-12-13,2024-12-14,Cultural,Cruise,1,3741.52,1.0,Low,December,1
TRIP14457,USER9694,New York,2024-11-12,2025-01-31,Leisure,Bus,4,1085.47,7.0,Medium,November,80
TRIP16101,USER7421,Dubai,2024-07-25,2024-09-19,Business,Flight,4,1952.96,1.0,Low,July,56
TRIP02953,USER2094,Tokyo,2024-09-25,2025-03-28,Beach,Train,2,4232.38,9.0,High,September,184
TRIP06869,USER8248,Tokyo,2024-05-17,2024-12-05,Leisure,Flight,2,3308.7,9.0,High,May,202
TRIP15737,USER1744,Dubai,2025-01-06,2025-04-04,Beach,Car,4,1318.07,5.0,Medium,January,88
TRIP06174,USER1190,Dubai,2024-04-25,2024-08-26,Cultural,Car,3,3752.5,9.0,High,April,123
TRIP07155,USER9878,Rome,2024-11-19,2024-12-10,Cultural,Flight,5,1718.77,8.0,High,November,21
TRIP13529,USER9496,Tokyo,2024-07-26,2024-07-27,Beach,Cruise,5,3485.75,6.0,Medium,July,1
TRIP07879,USER4883,Dubai,2024-08-05,2024-11-15,Leisure,Car,5,2166.47,10.0,High,August,102
TRIP19751,USER5171,Bangkok,2024-08-19,2024-10-19,Beach,Cruise,3,4774.8,10.0,High,August,61
TRIP01606,USER4759,Paris,2024-11-10,2025-03-24,Adventure,Train,4,4520.03,7.0,Medium,November,134
TRIP07027,USER6361,Istanbul,2024-07-13,2024-11-09,Beach,Train,4,3923.76,7.0,Medium,July,119
TRIP16455,USER1525,New York,2024-06-22,2025-03-20,Business,Cruise,4,1757.21,6.0,Medium,June,271
TRIP00703,USER4439,Dubai,2024-07-07,2025-01-12,Business,Flight,1,583.12,5.0,Medium,July,189
TRIP13533,USER2721,Tokyo,2024-11-02,2024-12-24,Adventure,Cruise,3,1675.26,9.0,High,November,52
TRIP15295,USER1651,Istanbul,2024-12-21,2025-01-29,Business,Train,1,3089.38,1.0,Low,December,39
TRIP09023,USER2629,Rome,2024-08-24,2025-01-31,Beach,Train,5,1949.36,7.0,Medium,August,160
TRIP12095,USER8064,Barcelona,2024-08-06,2025-04-03,Family,Flight,5,846.6,8.0,High,August,240
TRIP05984,USER5424,Paris,2025-01-07,2025-03-16,Business,Flight,2,2068.24,4.0,Low,January,68
TRIP04031,USER3929,Dubai,2024-12-10,2025-01-05,Beach,Bus,3,3102.11,3.0,Low,December,26
TRIP19780,USER9298,Istanbul,2024-09-08,2024-10-29,Cultural,Train,1,620.84,8.0,High,September,51
TRIP01325,USER7428,Barcelona,2024-12-16,2025-01-09,Adventure,Car,2,2720.75,7.0,Medium,December,24
TRIP17252,USER8131,Sydney,2025-02-07,2025-02-27,Leisure,Flight,4,2726.55,6.0,Medium,February,20
TRIP00767,USER3643,London,2024-05-20,2025-03-10,Family,Cruise,5,3921.18,8.0,High,May,294
TRIP08438,USER5936,Istanbul,2025-01-15,2025-03-13,Family,Train,1,1789.06,6.0,Medium,January,57
TRIP04381,USER6110,Rome,2024-03-26,2024-08-15,Adventure,Flight,5,2040.46,4.0,Low,March,142
TRIP16948,USER3625,Bangkok,2024-06-13,2024-07-12,Beach,Train,3,1305.28,5.0,Medium,June,29
TRIP15016,USER9012,Dubai,2024-06-30,2024-11-17,Family,Car,5,2606.3,8.0,High,June,140
TRIP09327,USER9911,Bangkok,2024-03-28,2024-08-21,Beach,Bus,4,2802.22,2.0,Low,March,146
TRIP11658,USER3606,Bangkok,2024-11-15,2025-02-16,Adventure,Cruise,4,1621.39,8.0,High,November,93
TRIP13875,USER9543,Dubai,2024-12-01,2024-12-26,Business,Cruise,3,594.25,8.0,High,December,25
TRIP039,USER4877,Istanbul,2024-07-10,2024-11-20,Family,Car,5,3036.09,6.0,Medium,July,133
TRIP11262,USER4826,Paris,2025-01-28,2025-03-15,Business,Train,3,3722.61,6.0,Medium,January,46
TRIP01468,USER9991,Tokyo,2025-03-05,2025-04-07,Family,Bus,5,3710.6,10.0,High,March,33
TRIP05266,USER8500,Dubai,2024-05-28,2024-08-20,Leisure,Train,3,3954.52,5.0,Medium,May,84
TRIP13233,USER6186,Barcelona,2024-10-29,2024-11-12,Adventure,Car,1,4562.95,8.0,High,October,14
TRIP07877,USER8184,Tokyo,2024-10-05,2024-10-14,Cultural,Bus,2,3781.52,6.0,Medium,October,9
TRIP02919,USER9921,New York,2024-06-26,2024-11-27,Cultural,Car,5,1896.6,4.0,Low,June,154
TRIP12879,USER7826,Sydney,2024-05-09,2024-08-10,Adventure,Cruise,2,1056.08,6.0,Medium,May,93
TRIP05432,USER2003,Tokyo,2025-01-06,2025-04-06,Business,Bus,4,3437.31,10.0,High,January,90
TRIP05310,USER8472,Paris,2025-01-10,2025-02-11,Adventure,Flight,5,4870.53,5.0,Medium,January,32
TRIP08107,USER3334,Rome,2024-07-26,2025-01-08,Family,Bus,3,4057.41,9.0,High,July,166
TRIP01062,USER8079,Rome,2025-03-12,2025-04-01,Beach,Bus,2,3410.21,5.0,Medium,March,20
TRIP06800,USER6541,Bangkok,2025-03-05,2025-04-11,Beach,Train,3,2343.83,6.0,Medium,March,37
TRIP06647,USER4928,Tokyo,2025-01-14,2025-02-23,Family,Train,4,3789.71,9.0,High,January,40
TRIP05941,USER2239,Istanbul,2024-11-08,2025-04-15,Family,Bus,1,2361.37,4.0,Low,November,158
